S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
402,2020-01-23,32,630.00,37080.00,60.00,58.00,58.00
403,2020-01-22,18,290.00,16870.00,59.00,58.00,59.00
404,2020-01-21,29,450.00,26280.00,59.00,57.00,58.00
405,2020-01-20,30,650.00,38490.00,60.00,59.00,59.00
406,2020-01-19,37,740.00,44550.00,62.00,58.00,60.00
407,2020-01-16,27,1160.00,69820.00,61.00,58.00,59.00
408,2020-01-15,24,660.00,39080.00,61.00,57.00,58.00
409,2020-01-14,42,940.00,55360.00,60.00,58.00,58.00
410,2020-01-13,37,1748.00,104052.00,62.00,57.00,59.00
411,2020-01-12,17,690.00,39470.00,58.00,56.00,57.00
412,2020-01-09,22,300.00,17160.00,58.00,55.00,57.00
413,2020-01-08,24,350.00,19650.00,57.00,56.00,56.00
414,2020-01-07,34,480.00,27330.00,58.00,56.00,56.00
415,2020-01-06,20,660.00,38910.00,60.00,58.00,58.00
416,2020-01-05,29,710.00,40530.00,58.00,56.00,57.00
417,2020-01-02,18,520.00,30240.00,59.00,58.00,58.00
418,2020-01-01,18,240.00,13780.00,59.00,56.00,57.00
419,2019-12-31,26,480.00,28780.00,61.00,58.00,58.00
420,2019-12-30,26,3840.00,227870.00,60.00,57.00,59.00
421,2019-12-29,32,1010.00,57150.00,58.00,54.00,57.00
422,2019-12-26,10,150.00,8200.00,55.00,54.00,55.00
423,2019-12-25,9,120.00,6410.00,54.00,53.00,54.00
424,2019-12-24,55,850.00,47910.00,59.00,53.00,53.00
425,2019-12-23,22,330.00,18600.00,57.00,55.00,57.00
426,2019-12-22,6,160.00,9120.00,57.00,57.00,57.00
427,2019-12-19,17,280.00,15970.00,58.00,57.00,57.00
428,2019-12-18,13,420.00,25080.00,61.00,57.00,57.00
429,2019-12-17,8,615.00,36455.00,61.00,59.00,59.00
430,2019-12-15,3,40.00,2430.00,62.00,60.00,62.00
431,2019-12-12,21,370.00,20650.00,60.00,54.00,59.00
432,2019-12-11,6,80.00,4390.00,56.00,54.00,55.00
433,2019-12-10,8,140.00,7820.00,58.00,55.00,55.00
434,2019-12-09,13,200.00,11100.00,57.00,55.00,57.00
435,2019-12-08,7,100.00,5530.00,56.00,55.00,55.00
436,2019-12-05,12,250.00,14410.00,59.00,57.00,57.00
437,2019-12-04,14,1380.00,76870.00,56.00,54.00,56.00
438,2019-12-03,12,640.00,35580.00,56.00,54.00,56.00
439,2019-12-02,9,130.00,7200.00,57.00,54.00,55.00
440,2019-12-01,9,360.00,20900.00,59.00,57.00,58.00
441,2019-11-28,15,800.00,47340.00,61.00,58.00,58.00
442,2019-11-27,10,160.00,9370.00,60.00,57.00,59.00
443,2019-11-26,12,580.00,31910.00,56.00,54.00,56.00
444,2019-11-25,43,830.00,47950.00,62.00,55.00,56.00
445,2019-11-24,22,870.00,51160.00,61.00,53.00,59.00
446,2019-11-21,24,810.00,45770.00,58.00,55.00,58.00
447,2019-11-20,8,180.00,9900.00,55.00,55.00,55.00
448,2019-11-19,14,300.00,16540.00,57.00,54.00,54.00
449,2019-11-18,13,260.00,14980.00,59.00,56.00,56.00
450,2019-11-17,20,420.00,23630.00,58.00,55.00,57.00
451,2019-11-14,6,70.00,3880.00,57.00,54.00,54.00
452,2019-11-13,21,535.00,30795.00,59.00,57.00,57.00
453,2019-11-12,30,1120.00,65240.00,61.00,52.00,58.00
454,2019-11-11,21,1930.00,110500.00,58.00,52.00,58.00
455,2019-11-10,13,230.00,12170.00,53.00,52.00,53.00
456,2019-11-07,7,120.00,6360.00,53.00,53.00,53.00
457,2019-11-06,6,90.00,4750.00,54.00,52.00,54.00
458,2019-11-05,10,300.00,15920.00,54.00,53.00,53.00
459,2019-11-04,9,140.00,7570.00,55.00,53.00,55.00
460,2019-11-03,51,1033.00,55496.00,56.00,52.00,54.00
461,2019-10-31,12,240.00,13420.00,57.00,54.00,57.00
462,2019-10-24,22,961.00,50713.00,53.00,52.00,53.00
463,2019-10-23,97,1550.00,83670.00,55.00,53.00,53.00
464,2019-10-22,10,220.00,11780.00,54.00,53.00,54.00
465,2019-10-21,14,330.00,17585.00,55.00,53.00,54.00
466,2019-10-20,18,270.00,14620.00,55.00,54.00,54.00
467,2019-10-17,6,1520.00,83620.00,56.00,55.00,56.00
468,2019-10-16,6,90.00,5020.00,56.00,55.00,56.00
469,2019-10-15,5,640.00,35200.00,55.00,55.00,55.00
470,2019-10-14,10,325.00,18100.00,56.00,54.00,56.00
471,2019-10-10,4,50.00,2700.00,54.00,54.00,54.00
472,2019-10-03,1,10.00,550.00,55.00,55.00,55.00
473,2019-10-02,8,110.00,6070.00,56.00,54.00,56.00
474,2019-10-01,9,140.00,7470.00,54.00,53.00,53.00
475,2019-09-30,44,640.00,34250.00,55.00,53.00,53.00
476,2019-09-29,13,180.00,9710.00,55.00,52.00,55.00
477,2019-09-26,39,550.00,29130.00,55.00,52.00,53.00
478,2019-09-25,32,660.00,36820.00,57.00,55.00,55.00
479,2019-09-24,24,360.00,19620.00,55.00,52.00,55.00
480,2019-09-23,12,195.00,10880.00,57.00,55.00,56.00
481,2019-09-22,10,384.00,22412.00,59.00,58.00,58.00
482,2019-09-19,20,300.00,16900.00,59.00,54.00,59.00
483,2019-09-18,14,825.00,45690.00,57.00,52.00,56.00
484,2019-09-17,14,210.00,11300.00,56.00,53.00,53.00
485,2019-09-16,16,380.00,20930.00,56.00,53.00,56.00
486,2019-09-15,13,220.00,12120.00,57.00,53.00,56.00
487,2019-09-12,19,290.00,16830.00,60.00,57.00,58.00
488,2019-09-11,10,120.00,6960.00,59.00,57.00,58.00
489,2019-09-10,7,421.00,24819.00,60.00,57.00,59.00
490,2019-09-10,7,421.00,24819.00,60.00,57.00,59.00
491,2019-09-09,8,120.00,6840.00,58.00,56.00,58.00
492,2019-09-08,28,660.00,37840.00,59.00,56.00,57.00
493,2019-09-05,22,1370.00,83740.00,62.00,60.00,60.00
494,2019-09-04,27,630.00,38290.00,62.00,58.00,61.00
495,2019-09-03,24,350.00,20740.00,60.00,59.00,59.00
496,2019-09-02,26,380.00,23120.00,62.00,60.00,60.00
497,2019-09-01,20,925.00,56515.00,62.00,61.00,61.00
498,2019-08-29,12,200.00,12450.00,63.00,62.00,62.00
499,2019-08-28,18,960.00,60420.00,64.00,62.00,62.00
500,2019-08-27,21,360.00,22740.00,64.00,63.00,64.00
501,2019-08-26,15,220.00,14160.00,66.00,63.00,63.00
502,2019-08-25,19,800.00,53010.00,67.00,63.00,67.00
503,2019-08-22,30,940.00,61520.00,68.00,64.00,67.00
504,2019-08-21,41,660.00,43220.00,67.00,65.00,66.00
505,2019-08-20,12,210.00,13730.00,66.00,65.00,66.00
506,2019-08-19,31,490.00,32110.00,66.00,65.00,66.00
507,2019-08-18,38,550.00,35930.00,67.00,65.00,66.00
508,2019-08-15,60,910.00,60870.00,68.00,66.00,66.00
509,2019-08-14,14,210.00,14180.00,69.00,66.00,68.00
510,2019-08-13,33,530.00,35130.00,67.00,66.00,67.00
511,2019-08-12,34,510.00,34420.00,69.00,67.00,67.00
512,2019-08-11,85,1350.00,90860.00,69.00,67.00,67.00
513,2019-08-08,34,500.00,34000.00,68.00,68.00,68.00
514,2019-08-07,21,380.00,25830.00,69.00,66.00,68.00
515,2019-08-06,28,430.00,28910.00,68.00,67.00,68.00
516,2019-08-05,26,890.00,61140.00,69.00,68.00,68.00
517,2019-08-04,25,340.00,23350.00,71.00,67.00,70.00
518,2019-08-01,14,200.00,14140.00,71.00,70.00,70.00
519,2019-07-31,20,730.00,51050.00,71.00,69.00,71.00
520,2019-07-30,30,1330.00,96310.00,74.00,68.00,72.00
521,2019-07-29,19,280.00,19470.00,71.00,68.00,70.00
522,2019-07-28,19,290.00,19860.00,70.00,68.00,68.00
523,2019-07-25,20,550.00,38660.00,71.00,69.00,71.00
524,2019-07-24,25,2119.00,153358.00,73.00,71.00,72.00
525,2019-07-23,16,260.00,18730.00,73.00,71.00,72.00
526,2019-07-22,20,840.00,60960.00,73.00,71.00,72.00
527,2019-07-21,24,370.00,26320.00,72.00,70.00,72.00
528,2019-07-18,9,180.00,12670.00,71.00,69.00,71.00
529,2019-07-17,9,140.00,9810.00,71.00,69.00,70.00
530,2019-07-16,20,350.00,24660.00,72.00,67.00,69.00
531,2019-07-15,15,610.00,43660.00,72.00,69.00,72.00
532,2019-07-14,18,340.00,23680.00,71.00,68.00,71.00
533,2019-07-11,42,670.00,46420.00,70.00,69.00,70.00
534,2019-07-10,34,2020.00,142090.00,75.00,69.00,70.00
535,2019-07-09,8,180.00,13300.00,75.00,73.00,74.00
536,2019-07-08,7,90.00,6610.00,76.00,72.00,76.00
537,2019-07-07,13,190.00,13360.00,72.00,69.00,71.00
538,2019-07-04,9,140.00,9960.00,72.00,70.00,70.00
539,2019-07-03,24,1180.00,82790.00,72.00,69.00,72.00
540,2019-07-02,12,620.00,44580.00,73.00,71.00,72.00
541,2019-07-01,21,310.00,22460.00,74.00,72.00,72.00
542,2019-06-30,31,1120.00,82800.00,75.00,70.00,73.00
543,2019-06-27,24,478.00,35086.00,76.00,72.00,72.00
544,2019-06-26,21,360.00,26300.00,75.00,72.00,75.00
545,2019-06-25,13,160.00,11500.00,73.00,71.00,73.00
546,2019-06-24,27,390.00,28070.00,73.00,71.00,72.00
547,2019-06-23,20,400.00,28920.00,73.00,72.00,72.00
548,2019-06-20,12,160.00,11650.00,74.00,72.00,73.00
549,2019-06-19,16,190.00,14060.00,75.00,73.00,74.00
550,2019-06-18,24,460.00,34410.00,76.00,74.00,75.00
551,2019-06-17,41,630.00,46780.00,75.00,74.00,74.00
552,2019-06-16,12,350.00,27440.00,79.00,75.00,75.00
553,2019-06-13,21,350.00,26260.00,80.00,73.00,80.00
554,2019-06-12,21,500.00,37860.00,77.00,74.00,76.00
555,2019-06-11,55,820.00,59910.00,75.00,72.00,75.00
556,2019-06-10,36,500.00,36180.00,74.00,71.00,74.00
557,2019-06-06,29,450.00,33270.00,75.00,73.00,73.00
558,2019-06-04,29,450.00,33960.00,76.00,75.00,75.00
559,2019-06-03,25,340.00,25950.00,77.00,76.00,77.00
560,2019-06-02,51,1041.00,79587.00,78.00,76.00,77.00
561,2019-05-30,33,470.00,35780.00,78.00,75.00,77.00
562,2019-05-29,21,300.00,22830.00,77.00,76.00,76.00
563,2019-05-28,45,1023.00,77727.00,77.00,75.00,75.00
564,2019-05-27,20,300.00,23930.00,82.00,77.00,77.00
565,2019-05-26,12,170.00,13820.00,83.00,81.00,81.00
566,2019-05-23,53,1020.00,83870.00,83.00,81.00,82.00
567,2019-05-22,73,2170.00,176620.00,86.00,78.00,82.00
568,2019-05-21,56,3660.00,280490.00,79.00,74.00,79.00
569,2019-05-20,58,1490.00,112590.00,76.00,74.00,75.00
570,2019-05-19,38,1860.00,142170.00,78.00,75.00,75.00
571,2019-05-16,42,830.00,65190.00,80.00,77.00,77.00
572,2019-05-15,45,839.00,66630.00,80.00,79.00,79.00
573,2019-05-14,30,469.00,35993.00,78.00,76.00,78.00
574,2019-05-13,24,460.00,35430.00,78.00,77.00,77.00
575,2019-05-12,22,1320.00,105150.00,80.00,78.00,78.00
576,2019-05-09,15,281.00,21747.00,79.00,76.00,79.00
577,2019-05-08,25,1370.00,107610.00,80.00,77.00,77.00
578,2019-05-07,33,550.00,43150.00,80.00,77.00,78.00
579,2019-05-06,25,320.00,25010.00,79.00,77.00,79.00
580,2019-05-05,21,341.00,26658.00,80.00,78.00,78.00
581,2019-05-02,25,370.00,29390.00,82.00,78.00,81.00
582,2019-04-30,18,290.00,23030.00,82.00,78.00,80.00
583,2019-04-29,15,240.00,19010.00,80.00,78.00,80.00
584,2019-04-28,33,790.00,62170.00,81.00,76.00,81.00
585,2019-04-25,24,945.00,73495.00,79.00,77.00,78.00
586,2019-04-24,45,700.00,54930.00,80.00,78.00,78.00
587,2019-04-23,41,710.00,56210.00,80.00,78.00,80.00
588,2019-04-22,14,200.00,16330.00,83.00,80.00,80.00
589,2019-04-21,5,50.00,4100.00,82.00,82.00,82.00
590,2019-04-18,22,370.00,29520.00,82.00,78.00,82.00
591,2019-04-17,20,400.00,31960.00,81.00,79.00,81.00
592,2019-04-16,24,360.00,28710.00,81.00,78.00,80.00
593,2019-04-15,47,850.00,66880.00,81.00,78.00,79.00
594,2019-04-11,61,960.00,75770.00,81.00,78.00,79.00
595,2019-04-10,35,580.00,46560.00,81.00,79.00,80.00
596,2019-04-09,68,2105.00,175825.00,85.00,77.00,81.00
597,2019-04-08,68,3860.00,303210.00,80.00,77.00,78.00
598,2019-04-07,78,1130.00,88890.00,81.00,78.00,79.00
599,2019-04-04,41,800.00,64530.00,82.00,79.00,79.00
600,2019-04-03,53,770.00,61930.00,82.00,78.00,80.00
601,2019-04-02,58,1140.00,90890.00,81.00,79.00,81.00
602,2019-04-01,83,1390.00,111490.00,82.00,80.00,80.00
603,2019-03-31,69,1080.00,86530.00,81.00,80.00,80.00
604,2019-03-28,86,1330.00,106540.00,82.00,79.00,81.00
605,2019-03-27,69,1820.00,147090.00,82.00,80.00,81.00
606,2019-03-26,39,590.00,47080.00,81.00,78.00,80.00
607,2019-03-25,38,610.00,47920.00,80.00,77.00,79.00
608,2019-03-24,53,880.00,70010.00,82.00,79.00,79.00
609,2019-03-21,18,270.00,21940.00,83.00,81.00,82.00
610,2019-03-19,8,120.00,9860.00,83.00,82.00,82.00
611,2019-03-18,26,390.00,32080.00,83.00,81.00,83.00
612,2019-03-17,24,1400.00,123060.00,89.00,84.00,84.00
613,2019-03-14,29,820.00,68800.00,86.00,82.00,85.00
614,2019-03-13,38,1105.00,90960.00,83.00,79.00,82.00
615,2019-03-12,37,550.00,44330.00,82.00,79.00,80.00
616,2019-03-11,24,320.00,25640.00,82.00,79.00,81.00
617,2019-03-10,15,730.00,57270.00,81.00,78.00,81.00
618,2019-03-07,23,340.00,27040.00,82.00,77.00,80.00
619,2019-03-06,14,200.00,16050.00,81.00,80.00,80.00
620,2019-03-05,15,230.00,18300.00,81.00,78.00,80.00
621,2019-03-03,23,510.00,41880.00,85.00,80.00,80.00
622,2019-02-27,48,2860.00,238690.00,85.00,81.00,85.00
623,2019-02-26,42,625.00,51275.00,85.00,81.00,82.00
624,2019-02-25,21,310.00,23890.00,82.00,75.00,82.00
625,2019-02-24,88,1320.00,102550.00,79.00,77.00,77.00
626,2019-02-21,115,1830.00,145830.00,81.00,78.00,78.00
627,2019-02-20,37,590.00,46650.00,80.00,78.00,79.00
628,2019-02-19,18,230.00,18270.00,81.00,79.00,79.00
629,2019-02-18,40,535.00,43870.00,83.00,81.00,81.00
630,2019-02-17,46,660.00,53380.00,83.00,79.00,82.00
631,2019-02-14,48,710.00,58180.00,85.00,81.00,81.00
632,2019-02-13,42,770.00,62820.00,84.00,80.00,82.00
633,2019-02-12,38,510.00,41950.00,84.00,81.00,84.00
634,2019-02-11,47,670.00,54760.00,83.00,80.00,81.00
635,2019-02-10,67,990.00,82380.00,85.00,81.00,82.00
636,2019-02-07,65,1050.00,87650.00,85.00,81.00,83.00
637,2019-02-06,48,780.00,66140.00,85.00,84.00,84.00
638,2019-02-05,29,400.00,33200.00,85.00,80.00,85.00
639,2019-02-04,29,610.00,49780.00,85.00,78.00,81.00
640,2019-02-03,53,779.00,65726.00,85.00,83.00,85.00
641,2019-01-31,49,1080.00,91970.00,86.00,84.00,85.00
642,2019-01-30,60,1130.00,96130.00,86.00,83.00,84.00
643,2019-01-29,52,999.00,82628.00,85.00,82.00,84.00
644,2019-01-28,35,500.00,42300.00,86.00,83.00,84.00
645,2019-01-27,79,1230.00,106280.00,88.00,84.00,86.00
646,2019-01-24,59,911.00,76784.00,86.00,83.00,86.00
647,2019-01-23,33,620.00,51730.00,86.00,80.00,86.00
648,2019-01-22,69,1080.00,86530.00,82.00,79.00,80.00
649,2019-01-21,106,1570.00,130240.00,87.00,79.00,81.00
650,2019-01-20,9,120.00,10470.00,89.00,86.00,87.00
651,2019-01-17,67,1120.00,100610.00,91.00,89.00,89.00
652,2019-01-16,32,470.00,42560.00,92.00,90.00,91.00
653,2019-01-15,16,2000.00,181410.00,92.00,89.00,92.00
654,2019-01-14,37,1280.00,115446.00,91.00,89.00,89.00
655,2019-01-13,51,1170.00,107100.00,94.00,88.00,90.00
656,2019-01-10,88,1480.00,138550.00,95.00,92.00,94.00
657,2019-01-09,80,1186.00,110724.00,95.00,92.00,94.00
658,2019-01-08,132,1560.00,142000.00,95.00,89.00,95.00
659,2019-01-07,95,1770.00,161160.00,94.00,90.00,91.00
660,2019-01-06,150,2540.00,237220.00,95.00,92.00,95.00
661,2019-01-03,52,760.00,71540.00,96.00,93.00,93.00
662,2019-01-02,38,570.00,54690.00,97.00,95.00,96.00
663,2019-01-01,69,1030.00,100150.00,98.00,96.00,97.00
664,2018-12-31,70,1320.00,131000.00,100.00,98.00,98.00
665,2018-12-30,28,420.00,41400.00,100.00,98.00,99.00
666,2018-12-27,55,840.00,84240.00,102.00,99.00,99.00
667,2018-12-26,26,390.00,39490.00,102.00,100.00,101.00
668,2018-12-25,35,590.00,58880.00,102.00,98.00,101.00
669,2018-12-24,142,2320.00,239350.00,106.00,100.00,102.00
670,2018-12-23,190,2920.00,295210.00,104.00,98.00,104.00
671,2018-12-20,75,1245.00,125345.00,138.00,86.00,102.00
